#Digilent WaveForms Network Analyzer - Bode
#Device Name: ADP3450
#Serial Number: SN:210018B23D40
#Date Time: 2026-07-24 07:55:23.330
#Start: 500 Hz
#Stop: 1.02319e+06 Hz
#Steps: 501
#Wavegen: Wavegen C1
#Amplification: 0.1 X
#Settle: 100 ms
#MinPeriods: 16 
#Channel: Channel 2
#Range: 21.9572 V
#Offset: -0.000630704 V
#Relative: yes
#Channel: Channel 3
#Range: 21.8563 V
#Offset: -0.000101478 V
#Relative: no
#Channel: Reference 1
#Start: 50000 Hz
#Stop: 1.02319e+06 Hz
#Steps: 101
#Relative: no
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: Triangle
#Frequency: 10 kHz
#Period: 100 us
#Amplitude: 1 V
#Offset: 1.65 V
#Symmetry: 50 %
#Phase: 270 °

Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg),Channel 3 Magnitude (dB),Reference 1 Magnitude (dB),Reference 1 Phase (deg)
93391.42370341995,-45.64380742712208,-171.986659672334,19.99474747355781,-46.1562592852919,-1.532661212983905e+304
94826.33591846388,-46.17523218885271,-172.2448601933025,19.99635647362875,-46.1562592852919,1.289179007023227e-231
96283.29483740467,-46.65448807752686,-172.7702570817185,19.98526163061479,-47.08081683431512,-281577.5253906999
97762.63919674989,-47.09195948845328,-172.6708912800158,20.00138003201631,-47.08081683431512,-1.19005365659438e+304
99264.71293752342,-47.53010031391788,-172.5960227892709,20.00293684504695,-48.02176652488195,-1.190053660601966e+304
100789.8652852295,-48.08506559754726,-173.5008504471225,20.00504915921539,-48.02176652488195,-1.190053660601966e+304
102338.4508310469,-48.50762578477926,-173.7450989465023,20.00490553855359,-48.90135679688797,-1.190053660601966e+304
103910.8296142689,-48.94629914905099,-173.3281893158155,19.99551228156631,-48.90135679688797,-1.190053660601966e+304
105507.3672060115,-49.30125229794449,-173.1343997975096,20.00926993373638,-49.77332970558344,-1.601238810238951e+304
107128.434794207,-49.58928881280769,-173.7112137304886,20.01196790764673,-49.77332970558344,1.28918024041138e-231
108774.4092699031,-50.06511915471481,-173.8130824510684,20.01294339540737,-50.58176823977152,-6.56437534871831e-05
110445.6733148892,-50.49905619441684,-172.5992949111089,20.014531736336,-50.58176823977152,-1.121208182187538e+304
112142.6154906673,-50.8289928112757,-173.4577856199588,20.01665726640806,-51.414444029887,-1.121208186179095e+304
113865.6303287916,-51.21698376892238,-173.564948112691,20.01668704458257,-51.414444029887,-1.121208186179095e+304
115615.1184225948,-51.61213918012777,-173.2891642566643,20.01507659725508,-52.17935461331146,-1.121208186179095e+304
117391.4865203249,-51.98085272677446,-173.0661703026226,20.01054705110072,-52.17935461331146,-1.121208186179095e+304
119195.1476197115,-51.72396135764522,177.2459672579462,20.00653659624829,-53.48832987488806,-2.548344784903929e+299
121026.5210639868,-52.78850568379562,-174.1529736999378,20.01317366960991,-53.48832987488806,1.966651142922371e-236
122886.0326393804,-58.26181455580185,138.2930997693464,20.02120636890183,-52.92589058746552,-2.719392137462149e-154
124774.1146741131,-53.68028196043031,-173.5153878074082,20.01921761145899,-52.92589058746552,-9.786797455516463e+284
126691.2061389115,-53.76715021896324,-173.8899373663904,20.01994945818403,-54.59335821574474,-1.015855172686557e+285
128637.7527490659,-55.38830547007638,179.5882602815914,20.02014123327712,-54.59335821574474,-1.015855172686557e+285
130614.207068058,-54.5444305159511,-173.4893362002288,20.01646944357655,-55.30111018984549,-1.015855172686557e+285
132621.0286127796,-54.99085424070083,-173.1985322521985,20.01957732744524,-55.30111018984549,-1.015855172686557e+285
134658.6839603681,-55.30202498099602,-174.1325818346295,20.02742694849763,-55.96965450938896,-8.708048429008354e+260
136727.646856684,-55.5994672436264,-173.4344442643793,20.03258855532245,-55.96965450938896,3.786700394609123e-270
138828.3983264541,-56.21558099749944,-173.448711167218,20.034852990627,-56.84805531469516,1.919122445102855e-130
140961.4267851083,-56.64647117810326,-172.5272255466891,20.0358210969603,-56.84805531469516,7.444801421490697e+144
143127.2281523336,-56.79558681750098,-173.2477071331828,20.03682449402116,-57.59421457015979,3.19883242391366e+154
145326.3059673735,-57.22722167727697,-173.639037326962,20.03864199950887,-57.59421457015979,3.198832423913661e+154
147559.1715060982,-57.59592159064218,-173.0764646737981,20.0368683337988,-58.23443791371817,3.198829866577248e+154
149826.3438998747,-58.0510839194461,-172.9220153311257,20.03118297915167,-58.23443791371817,3.19883242391366e+154
152128.3502562619,-58.24322414325049,-173.2394230116561,20.04220261504348,-59.17581446582411,1.123372353201971e+87
154465.7257815609,-58.67571065280573,-173.2502051883213,20.04252036158342,-59.17581446582411,7.291122807243735e-304
156839.0139052485,-59.08376776691735,-174.8657450153583,20.04475818412281,-60.01539577892217,0
159248.7664063217,-59.19997538124667,-172.9449377305316,20.03041948670132,-60.01539577892217,3.13151308584561e-294
161695.543541584,-59.97874157773254,-171.7658761078463,20.0469651495489,-60.72975194289011,3.131516083954986e-294
164179.9141759028,-60.11060174191564,-172.59568724906,20.0472396417619,-60.72975194289011,3.131516083954986e-294
166702.4559144679,-60.49855204266682,-174.7490113010778,20.04383151862568,-61.40136578926679,3.131516083954986e-294
169263.7552370817,-61.1332301116196,-173.5133804252052,20.05017189597647,-61.40136578926679,3.131516083954986e-294
171864.4076345139,-61.42405735805707,-176.2442075308904,20.05101572782839,-62.69643341415274,4.778309780138254e-299
174505.0177469502,-61.96740091283356,-173.6694771875427,20.03765345868752,-62.69643341415274,0
177186.1995045681,-61.97974380933996,-175.4334367731235,20.053124261535,-63.0705301369705,2.121995790471207e-314
179908.5762702734,-62.45450711063108,-175.3984325269945,20.05314919683116,-63.0705301369705,-1.292633749159785e-231
182672.7809846293,-63.02678734474736,-174.2636429416997,20.05568285007721,-63.58168774842034,2.143215748879866e-312
185479.4563130118,-63.49669147986831,-174.1009927368533,20.05693531307356,-63.58168774842034,0.5000000000000139
188329.2547950272,-63.46113624443085,-175.1340754346579,20.05795447806847,-64.44769074205088,1.185757550018992e-322
191222.8389962243,-63.92769225924582,-176.4363713081937,20.05897753839997,-64.44769074205088,0
194160.8816621382,-65.17275529842168,-176.9095257915683,20.06016828734305,-65.35380066341661,0
197144.0658747001,-64.72853935629854,-177.4024171673449,20.05826841569916,-65.35380066341661,0
200173.0852110515,-65.52055258157678,-177.1845993970327,20.06143879764563,-67.15390653830829,0
203248.6439047977,-65.88182715327609,-176.982087877635,20.05462719464308,-67.15390653830829,0
206371.4570097386,-66.35813163327435,177.2449102587148,20.06396614588533,-69.74171393652611,0
209542.250566116,-66.66264752246096,-179.7182323603218,20.06511623107479,-69.74171393652611,0
212761.7617694142,-67.33912607967694,-175.4853860193637,20.05593461478531,-71.25038749642751,0
216030.7391417555,-67.86796655347925,176.8745440183807,20.06656160421327,-71.25038749642751,0
219349.9427059276,-67.74506447155773,175.7287086448157,20.06700596226763,-72.78734020762835,0
222720.1441620857,-68.12682086729414,173.3930602464142,20.06872661146546,-72.78734020762835,0
226142.1270671695,-68.35553968708362,169.0942941677132,20.06081176392898,-73.44204659809489,0
229616.6870170768,-68.97193594201907,161.7722690725597,20.06488819834453,-73.44204659809489,0
233144.6318316357,-69.03961881049757,154.9585535033987,20.06987205318018,-73.73729937147036,0
236726.7817424192,-70.42178135681914,153.3619840867954,20.07071936337397,-75.02196419547859,0
240363.969583446,-70.34325262007448,156.5433297250872,20.07175060281183,-75.02196419547859,0
244057.0409848099,-73.96388454292122,150.2355341545215,20.0728026226662,-75.03171234148579,0
247806.8545692854,-73.52387816775732,151.7659153871526,20.07477851670462,-75.03171234148579,0
251614.2821519541,-73.70200861882167,150.9539905816344,20.07600880835667,-75.64585513667041,0
255480.2089428973,-74.69408107612874,147.8035036133446,20.07718138261315,-75.64585513667041,0
259405.5337530033,-74.98976531197427,150.982746829852,20.07830264523733,-74.61754124647884,0
263391.1692029379,-74.0709135767047,143.6524236563769,20.07837964042103,-74.61754124647884,0
267438.0419353232,-75.07173800457198,141.4655378932683,20.08073094319715,-75.83481404275003,0
271547.0928301797,-75.13422989813341,137.698953174636,20.07852510154359,-75.83481404275003,0
275719.277223675,-75.81700562920859,136.8342119423198,20.0736559403391,-73.57367863965111,0
279955.5651302366,-77.49257051758914,132.5895572242982,20.08352687682373,-73.57367863965111,0
284256.941468075,-78.65539513949879,123.1923165413721,20.08384623498227,-74.94162275810011,0
288624.4062881735,-75.17989461814898,120.4927230866259,20.08404411618479,-74.94162275810011,0
293058.9750067952,-76.5550078144837,114.2805184431604,20.08367977507582,-73.09366459755216,0
297561.678641563,-75.82215739355364,114.9844575196189,20.08636530749387,-73.09366459755216,0
302133.5640511668,-76.29494132277347,117.0931370572571,20.0822147404285,-72.79321864954051,0
306775.6941787528,-76.87334459497592,109.4684791329517,20.08911184690329,-72.79321864954051,0
311489.1482990543,-74.7977387995502,111.3874492488903,20.08930036343062,-72.30290637456545,0
316275.0222693171,-74.73645771690254,88.28992916191088,20.0909230660675,-72.30290637456545,0
321134.4287840819,-73.72417268602047,96.77571973441066,20.08910868423212,-72.11491907762432,0
326068.4976338814,-74.07319455209048,95.28774209567366,20.09223967360515,-72.11491907762432,0
331078.3759679107,-75.80554847373537,87.01256460403104,20.08683692023276,-70.8915923828354,0
336165.2285607349,-74.25500452375618,91.10582711924218,20.09474067564635,-70.8915923828354,0
341330.2380830944,-73.18968828447379,85.26382284397508,20.09504898298733,-70.37887279060659,0
346574.6053768696,-72.94330698580555,84.5106209656807,20.09574600578849,-70.37887279060659,0
351899.5497342724,-72.69545581544149,90.81536274010762,20.08083320633716,-69.99559109451874,0
357306.3091813255,-71.3116661365501,86.38957067281471,20.09685089639535,-69.99559109451874,0
362796.1407656983,-72.4760278330029,85.90120594112777,20.09933854732549,-68.99483793906457,0
368370.3208489651,-71.23885871670663,82.00558221736109,20.09970649314067,-68.99483793906457,0
374030.1454033531,-71.35172089649518,78.28497928909682,20.10041488721071,-68.71579752040761,0
379776.9303130505,-70.61788327288285,86.93021706901894,20.10115563042119,-68.71579752040761,0
385612.0116801435,-70.36029873862938,78.82105212311345,20.10247903072093,-67.83760033825916,0
391536.7461352547,-71.03147838711092,84.94392760032781,20.10298324431171,-67.83760033825916,0
397552.511152953,-70.26851532781637,72.19541556833217,20.09620612106449,-67.71731411665657,0
403660.7053720108,-70.51006997184086,80.74101025411856,20.10142210456232,-67.71731411665657,0
409862.748920581,-69.34033303032214,80.10120569613994,20.10520116202139,-67.00824016125824,0
416160.0837463712,-69.09399925299351,78.70140022551386,20.10627418437298,-67.00824016125824,0
422554.1739518891,-69.65030050305641,76.37741015791401,20.0963635884495,-67.09152925561642,0
429046.506134841,-69.37876520499826,78.47166754912362,20.10717400828438,-67.09152925561642,0
435638.5897337582,-68.78548061975232,78.28396017998109,20.10337034111522,-66.0867913477958,0
442331.9573789356,-68.98625813114774,82.5467478673844,20.10897950788529,-66.0867913477958,0
449128.165248761,-68.26285421416712,78.59616422343434,20.09729338691191,-65.26719231262032,0
456028.7934315194,-67.8786966951907,78.85720690519138,20.11011950119193,-65.26719231262032,0
463035.4462927576,-68.0812502223587,76.34771297304474,20.11149597137754,-65.21412306418055,0
470149.7528482911,-68.11494671211514,79.33094952939746,20.09501959289125,-65.21412306418055,0
477373.3671429433,-67.86272015104754,82.09044308447605,20.1127129913785,-64.93022192886728,0
484707.968635104,-67.42721132662149,80.78798305153013,20.11324732606588,-64.93022192886728,0
492155.2625871954,-66.74325980282515,81.92804154348171,20.11365956418249,-64.50624153784213,0
499716.9804621388,-66.96073442311922,78.84148989627246,20.11423271081053,-64.50624153784213,0
507394.8803259117,-66.41048239910521,78.87059966405997,20.1148182901423,-64.27653332582625,0
515190.7472562902,-65.87141059337297,80.48876724973006,20.11577901645555,-64.27653332582625,0
523106.3937578719,-66.05537908967696,84.16673580594876,20.11711280018348,-63.71274131362175,0
531143.6601834755,-66.07455414698435,79.93998852259909,20.10556386438638,-63.71274131362175,0
539304.4151620137,-65.62111032713204,79.83951267667376,20.11811263061607,-63.40585112758019,0
547590.5560329426,-65.72148351563979,81.25918396965344,20.11851861753625,-63.40585112758019,0
556004.0092873836,-65.66514146674977,81.698942090277,20.10390924743778,-63.09726646876432,0
564546.7310160246,-65.31711122633115,84.26354877261703,20.11938220472166,-63.09726646876432,0
573220.7073639022,-65.35899949305605,82.50865194172648,20.10923114027871,-62.64642269658324,0
582027.9549921715,-64.73852056105302,84.4094781287418,20.12130539766719,-62.64642269658324,0
590970.5215469715,-65.0394006013278,83.77756201165391,20.12203997319857,-62.31330996187985,0
600050.4861354934,-64.16539296683635,83.24821226909236,20.11710017521087,-62.31330996187985,0
609269.9598093636,-64.33320482537577,83.82101398592059,20.11511363908699,-61.7590836330083,0
618631.086055454,-64.16651648923421,84.56460156031758,20.12182478833861,-61.7590836330083,0
628136.0412942338,-63.93772894088441,86.17519458909926,20.12302740948152,-61.60225607243056,0
637787.0353857763,-63.95680577689325,85.43469133581904,20.12064717927066,-61.60225607243056,0
647586.3121435441,-63.67354912181539,84.30390249831214,20.11185130926799,-61.40597506519181,0
657536.1498560627,-63.37285656240557,86.48986094217949,20.125780872396,-61.40597506519181,0
667638.8618166144,-63.22075229446134,86.12352479193697,20.12559594388973,-61.00308839975227,0
677896.7968610682,-63.10276942221536,85.16252692118951,20.12036100612048,-61.00308839975227,0
688312.3399139744,-63.0447121659921,85.89558720121921,20.12701017390292,-60.65747570996255,0
698887.912543048,-62.86937444718522,86.98569954289388,20.120950971627,-60.65747570996255,0
709625.9735221732,-62.8066821496918,87.1497706678733,20.1272852856496,-60.38907703505244,0
720529.0194030573,-62.5355512846009,88.33967955110683,20.12817738822869,-60.38907703505244,0
731599.585095668,-62.2497947985964,90.09856023313253,20.12060410036078,-59.99074195648014,0
742840.2444575884,-62.20664008647105,88.69047554884807,20.1183771751743,-59.99074195648014,0
754253.6108924279,-61.84386722727127,88.84042074847746,20.12000560832726,-59.55121069935493,0
765842.3379574268,-61.62595999899978,89.60018693330784,20.11631943538972,-59.55121069935493,0
777609.1199803969,-61.52167157732151,89.83383001591268,20.12912739607807,-59.29668898031349,0
789556.6926861405,-61.45801047424701,90.34135360330902,20.12962881120929,-59.29668898031349,0
801687.8338324942,-61.22053472686449,91.15193797597274,20.12907960848395,-59.06977577529191,0
814005.3638561458,-61.42093756665463,90.42640881577523,20.1306405590346,-59.06977577529191,0
826512.1465283728,-60.97942856177987,92.28771516557835,20.12935215156315,-58.68604471373386,0
839211.0896208572,-60.75354200478674,92.71987532184249,20.1300844922812,-58.68604471373386,0
852105.1455817289,-60.64567773504734,92.84359988907219,20.13061070395693,-58.34939369026689,0
865197.3122219973,-60.39106030576935,93.20641686317423,20.12646487290176,-58.34939369026689,0
878490.6334125292,-60.39926186282727,93.55533057228297,20.12458989432135,-58.11503618392011,0
891988.1997917347,-60.30893263232646,93.57056728463941,20.12894946268421,-58.11503618392011,-5.796790805279889e+305
905693.1494841273,-60.06140686650734,94.26046226436151,20.13075099918628,-57.74824037441945,-3.593736058668807e+305
919608.6688299243,-59.77492820203064,94.69212803016251,20.13113329523127,-57.74824037441945,-3.593736057950692e+305
933737.9931258566,-59.51826294576578,94.85920399076963,20.12075324413455,-57.41461586113953,-3.593736057950692e+305
948084.4073773606,-59.48773525798727,95.84430974261906,20.12954370417906,-57.41461586113953,-3.593736057950692e+305
962651.2470623278,-59.28366967723878,95.78391189685959,20.12997548299158,-57.10452233988578,-3.593736057950692e+305
977441.8989065882,-59.17782150085092,96.08673888330537,20.11945661229811,-57.10452233988578,-6.678013311377209e+305
992459.8016713101,-59.04606446733314,96.36485622083768,20.12805671601924,-56.78333373907672,-7.560756273809198e+145
1007708.446952495,-58.85450835216855,97.43841201802334,20.12796801217266,-56.78333373907672,-2.03271529121954e+300
1023191.379992762,-58.74868795257774,97.42187946365999,20.1196589412478,-56.49116661140928,-7.215009887926774e+305
